nnkd,mob,MOB_term,Credit_TermApr,bad,maxdelay_one,delays_one,MA_AGE,MA_Gender,MA_Education,MA_Marital_Status,MANUMBEROFCHILD,MA_Residential_Status,MA_MONTH_AT_CURR_ADDRESS,MA_Real_Estate_Owner,MA_REG_Same_Fact_Addr,MA_MONTH_AT_CURR_PASSP,MA_Exp_IND,MA_MONTH_AT_CURR_JOB,MA_Time_Previous_Job,MA_Proposed_Amount,TOT_INCOME,PARTWH_INCOME,PAYMD2TOTPAYM,PTI,ratio_curr_cap_share,larger_diff_term,ratio_inst_amount,freq_nnkd,age_range,EQ_PP,diff_white_pti,ratio_time_job,ratio_amount_income
1-RUR-0000-3203795,1,0.0163934426,61,1,0,0,38,0,0,3,1,1,91,1,1,91,1,8,12,350000,45000.0,1.0,0.0,0.23340999999999998,0.0,1,172.1877049180328,5,2,1,34496.55,1.5,1.542857142857143
1-RUR-0000-3107996,20,0.32786885239999997,61,0,20,0,47,1,2,1,0,1,95,1,1,24,1,7,48,145000,30000.0,1.0,0.4870635241667292,0.14504766666666669,0.3047972084400255,1,71.33491803278689,10,3,0,25648.57,6.857142857142857,2.4827586206896552
1-RUR-0000-4070600,7,0.1891891891,37,0,19,0,29,1,2,1,0,1,143,1,1,39,1,4,24,100000,91600.0,0.0,0.5314766085456143,0.041692685589519655,0.14096470619645382,1,103.21756756756757,5,2,0,-3819.0500000000006,6.0,10.992
1-RUR-0000-4245714,8,0.1632653061,49,0,27,0,25,0,2,2,0,1,108,1,1,61,1,46,24,150000,28000.0,0.0,0.4269108567464447,0.1687825,0.08938664329506439,1,96.44714285714285,8,1,0,-4725.91,0.5217391304347826,2.24
1-RUR-0000-3235698,17,0.2786885245,61,0,41,1,23,1,2,2,0,1,89,1,1,39,1,5,6,200000,32000.0,1.0,0.3826293639247033,0.17261812499999998,0.20715563229846296,1,90.55377049180328,11,1,0,26476.22,1.2,1.92
1-RUR-4500-3589853,9,0.14754098359999998,61,1,51,1,25,0,2,2,0,1,108,1,1,44,1,31,7,200000,36176.31,1.0,0.30248369050521057,0.15904303119914664,0.06798373268538048,1,94.3211475409836,9,1,0,30422.719999999998,0.22580645161290322,2.1705786
1-RUR-4500-3949712,9,0.14754098359999998,61,0,27,0,25,0,2,2,0,1,277,1,1,31,1,10,6,378000,30000.0,1.0,0.3466421123899797,0.3479983333333333,0.07264326078344273,1,171.14672131147543,6,1,1,19560.050000000003,0.6,0.9523809523809523
1-RUR-6550-4087167,8,0.2105263157,38,0,26,0,25,1,2,2,0,1,92,1,1,58,1,12,12,100000,23000.0,1.0,0.5063006183611324,0.16742086956521735,0.16043030148095275,1,101.33368421052631,6,1,0,19149.32,1.0,2.76
1-RUR-4500-3589853,6,0.09836065570000001,61,1,20,0,25,0,2,2,0,1,108,1,1,44,1,31,7,200000,36176.31,1.0,0.3091678217690553,0.15904303119914664,0.03751186394816425,1,94.3211475409836,9,1,0,30422.719999999998,0.22580645161290322,2.1705786
1-RUR-0000-3188734,9,0.14754098359999998,61,0,25,0,29,1,0,5,1,1,150,1,1,23,1,10,3,112000,23000.0,1.0,0.4419496697264309,0.14613478260869564,0.10879463228455835,1,55.1,12,2,0,19638.9,0.3,2.4642857142857144
1-RUR-0420-4154858,4,0.0655737704,61,0,0,0,49,1,2,3,0,1,131,1,1,45,1,31,24,500000,53000.0,1.0,0.30666805555555554,0.2713958490566037,0.027217272107842038,1,235.80295081967213,4,3,0,38616.020000000004,0.7741935483870968,1.272
1-RUR-0000-3292879,2,0.0327868852,61,0,0,0,26,0,2,2,0,1,117,1,1,63,1,12,1,500000,50000.0,0.16,0.2921758165392634,0.2876796,0.008480127767977928,1,235.80295081967213,10,1,0,-6383.98,0.08333333333333333,1.2
1-RUR-0130-4691413,2,0.0327868852,61,0,0,0,43,1,2,2,2,1,164,1,1,66,1,24,60,250000,40250.0,1.0,0.27809,0.17154608695652174,0.007847625694422131,1,113.1922950819672,1,3,0,33345.270000000004,2.5,1.932
1-RUR-0000-4030786,3,0.0491803278,61,1,2,0,47,1,2,5,0,1,71,1,1,19,1,23,60,300000,48590.0,1.0,0.28376972138301443,0.17761658777526235,0.008525570812866567,1,141.48180327868852,4,3,0,39959.61,2.608695652173913,1.9436
1-RUR-4520-4502851,7,0.1147540983,61,1,9,0,50,0,3,5,0,1,40,1,1,40,1,11,59,691000,63000.0,1.0,0.31227109999999997,0.3155342857142857,0.047330089511648625,1,325.8796721311475,2,4,1,43121.34,5.363636363636363,1.0940665701881331
1-RUR-0420-5367628,2,0.054054054000000004,37,0,0,0,31,0,2,5,0,1,5,1,1,10,1,16,36,198000,75000.0,0.0,0.4340831106711093,0.1127536,0.018885191385321954,1,228.55459459459462,1,2,0,-8456.52,2.25,4.545454545454546
1-RUR-4510-4756785,5,0.08196721309999999,61,0,8,0,40,0,0,3,0,1,178,1,1,74,1,33,52,150000,35000.0,1.0,0.2990384325546345,0.12329114285714285,0.027173814759691578,1,70.74081967213114,6,3,0,30684.81,1.5757575757575757,2.8
1-RUR-4510-4148017,9,0.24324324320000001,37,0,0,0,30,1,0,3,2,1,162,1,1,60,1,28,24,200000,55000.0,0.0,0.5233566945939918,0.1426649090909091,0.19658289429709788,1,212.06945945945944,1,2,0,-7846.57,0.8571428571428571,3.3
1-RUR-4520-3237127,16,0.2622950819,61,0,4,0,36,0,0,3,1,1,342,1,1,52,1,201,0,700000,35000.0,1.0,0.34982029017408256,0.5753594285714286,0.1780154712840725,1,330.124262295082,3,2,1,14862.419999999998,0.0,0.6
1-RUR-4510-3383558,2,0.0327868852,61,0,1,0,25,1,0,2,1,1,104,1,1,46,1,40,0,330000,35000.0,1.0,0.23748686868686866,0.2712408571428572,0.007175730251521947,1,155.63,9,1,1,25506.57,0.0,1.2727272727272727
1-RUR-6550-4767411,3,0.0545454545,55,0,4,0,26,0,0,5,0,1,126,1,1,61,1,10,10,300000,35000.0,1.0,0.3407586724442616,0.26101942857142857,0.021570042826259336,1,166.10327272727272,7,1,0,25864.32,1.0,1.4
1-RUR-6550-3587681,11,0.4782608695,23,1,13,0,53,1,0,2,0,1,107,1,1,5,1,32,36,300000,50100.0,0.0,0.6849286486486487,0.3273538922155689,0.5853288175508297,1,713.0621739130435,4,4,0,-16400.43,1.125,2.004
1-RUR-6550-3587681,10,0.4347826086,23,1,2,0,53,1,0,2,0,1,107,1,1,5,1,32,36,300000,50100.0,0.0,0.6851635023275209,0.3273538922155689,0.5103416110804241,1,713.0621739130435,4,4,0,-16400.43,1.125,2.004
1-RUR-4520-4201602,2,0.0327868852,61,0,2,0,30,0,2,2,0,1,161,1,1,56,1,32,0,700000,84000.0,0.0,0.32033992955634955,0.23015761904761906,0.009071233236615692,1,316.9383606557377,7,2,0,-19333.24,0.0,1.44
1-RUR-4200-5246562,3,0.25,12,0,0,0,41,0,0,3,0,1,53,1,1,75,1,232,0,35000,25192.3,1.0,0.7805132246026673,0.13625869809425895,0.17646307467082253,1,286.05583333333334,2,3,0,21759.63,0.0,8.63736
1-RUR-0000-3653636,6,0.09836065570000001,61,0,10,0,49,1,2,5,0,1,108,1,1,43,1,32,12,200000,34000.0,1.0,0.31126743626743625,0.16922323529411765,0.04744808912735791,1,94.3211475409836,6,3,0,28246.41,0.375,2.04
1-RUR-0000-4212541,9,0.14754098359999998,61,1,11,0,39,0,2,5,1,1,28,1,1,59,1,12,16,750000,73000.0,1.0,0.3264203434610304,0.2955612328767123,0.0705416123403866,1,353.7044262295082,3,2,0,51424.03,1.3333333333333333,1.168
1-RUR-4510-3178249,12,0.19672131140000002,61,0,10,0,43,0,2,5,2,1,10,1,1,69,1,27,12,500000,125000.0,1.0,0.4409623920398717,0.12003936,0.15828123944154257,1,245.9822950819672,14,3,0,109995.08,0.4444444444444444,3.0
1-RUR-9990-4215306,2,0.0327868852,61,0,0,0,37,0,2,5,1,1,104,1,1,57,1,4,3,300000,75000.0,0.0,0.24795010275551604,0.11507186666666665,0.017981972863856922,1,141.48180327868852,2,2,0,-8630.39,0.75,3.0
1-RUR-2200-3306255,8,0.1311475409,61,1,14,0,25,1,2,2,0,1,79,1,1,32,1,7,29,200000,42000.0,0.0,0.30994699200673115,0.1369902380952381,0.05848757790733196,1,94.3211475409836,3,1,0,-5753.59,4.142857142857143,2.52
1-RUR-0000-4674151,7,0.1891891891,37,0,2,0,42,0,2,5,1,1,41,1,1,54,1,14,25,250000,250000.0,1.0,0.5142148305005974,0.03923284,0.1385722595339942,1,265.08675675675676,4,3,0,240191.79,1.7857142857142858,12.0
1-RUR-0000-4607138,7,0.35,20,1,4,0,53,1,2,4,0,1,9,1,1,78,1,48,12,500000,97815.0,1.0,0.7273643525191469,0.3076087512140265,0.357107430822738,1,1504.4375,2,4,0,67726.25,0.25,2.34756
1-RUR-4200-3232008,7,0.1147540983,61,0,0,0,47,1,2,3,0,1,207,1,1,31,1,21,60,150000,22959.0,1.0,0.3125070842654735,0.1879520013937889,0.05918320303705896,1,70.74081967213114,6,3,0,18643.81,2.857142857142857,1.83672
1-RUR-0000-3656645,1,0.0163934426,61,0,0,0,24,0,3,2,0,1,92,1,1,40,1,9,12,100000,17000.0,1.0,0.0,0.16922352941176472,0.0,1,47.16065573770492,11,1,1,14123.2,1.3333333333333333,2.04
1-RUR-0000-4604090,4,0.0655737704,61,0,0,0,26,1,0,2,1,1,246,1,1,28,1,32,31,300000,30000.0,1.0,0.2921428284550886,0.2876796666666667,0.025868680739574337,1,141.48180327868852,1,1,0,21369.61,0.96875,1.2
1-RUR-0000-3313357,12,0.19672131140000002,61,0,9,0,39,0,2,5,1,1,215,1,1,85,1,73,0,500000,70000.0,1.0,0.33254761626944984,0.20548542857142854,0.10618027565968222,1,235.80295081967213,8,2,0,55616.020000000004,0.0,1.68
1-RUR-4520-3798996,11,0.18032786879999999,61,0,0,0,26,0,2,2,0,1,8,1,1,64,1,3,3,350000,50000.0,0.0,0.3308462562769411,0.2013758,0.10521023575185941,1,165.062131147541,1,1,0,-10068.789999999999,1.0,1.7142857142857142
1-RUR-0000-3293247,4,0.0655737704,61,0,1,0,48,0,0,2,0,1,15,1,1,37,1,10,9,119000,15000.0,1.0,0.3005530404170738,0.228226,0.027844923560420315,1,56.12114754098361,8,3,0,11576.61,0.9,1.5126050420168067
1-RUR-9220-5192054,3,0.25,12,0,0,0,23,0,0,2,1,1,79,1,1,38,1,59,8,50000,14900.0,1.0,0.7761610445776496,0.3307369127516778,0.17632057276460272,1,410.66499999999996,2,1,0,9972.02,0.13559322033898305,3.576
1-RUR-0000-4618949,1,0.0163934426,61,0,0,0,24,0,3,2,0,1,186,1,1,43,1,3,3,150000,20800.0,1.0,0.0,0.2074610576923077,0.0,1,70.74081967213114,4,1,1,16484.81,1.0,1.664
1-RUR-0000-3293247,10,0.16393442619999998,61,0,6,0,48,0,0,2,0,1,15,1,1,37,1,10,9,119000,15000.0,1.0,0.3255973691853368,0.228226,0.09309394268608097,1,56.12114754098361,8,3,0,11576.61,0.9,1.5126050420168067
1-RUR-6570-4207345,3,0.0491803278,61,1,12,0,25,1,2,2,0,2,2,1,1,38,1,14,4,350000,35000.0,0.0,0.2805053036727512,0.2876797142857143,0.016406514502167128,1,165.062131147541,2,1,1,-10068.79,0.2857142857142857,1.2
1-RUR-4520-3624301,8,0.2162162162,37,0,5,0,26,0,2,2,0,1,118,1,1,53,1,50,6,200000,40000.0,0.0,0.5444937790157847,0.19095225,0.17179025118554414,1,206.43486486486486,6,1,0,-7638.089999999999,0.12,2.4
1-RUR-0000-4403063,1,0.0357142857,28,0,0,0,25,0,2,2,0,1,295,1,1,27,1,18,0,450000,92000.0,1.0,0.0,0.2298407608695652,0.0,1,755.1910714285714,2,1,1,70854.65,0.0,2.453333333333333
1-RUR-0000-3802964,1,0.033333333300000004,30,0,0,0,27,1,2,5,1,1,4,1,1,24,1,11,0,65000,40000.0,1.0,0.0,0.072556,0.0,1,96.74133333333333,8,2,1,37097.76,0.0,7.384615384615385
1-RUR-0000-4446379,7,0.2916666666,24,0,1,0,48,0,2,5,0,1,226,1,1,37,1,12,11,300000,69000.0,0.0,0.654440985104747,0.22987434782608696,0.2629740588917226,1,660.88875,2,3,0,-15861.33,0.9166666666666666,2.76
1-RUR-4520-3938621,10,0.41666666659999996,24,0,1,0,52,0,0,2,0,1,348,1,1,68,1,5,3,100000,46000.0,1.0,0.6692974687652693,0.11493717391304348,0.4720267084525982,1,220.29625,3,4,0,40712.89,0.6,5.52
1-RUR-0000-3476212,9,0.24324324320000001,37,0,3,0,50,1,2,2,1,1,180,1,1,22,1,323,24,130000,25000.0,1.0,0.512953546767106,0.2040108,0.19535294588756746,1,137.84513513513514,4,4,0,19899.73,0.07430340557275542,2.3076923076923075
1-RUR-4510-3709688,9,0.375,24,0,1,0,28,1,2,2,1,1,95,1,1,43,1,3,14,150000,32000.0,1.0,0.6622709621885868,0.247833125,0.3917803124880829,1,330.44416666666666,4,2,0,24069.34,4.666666666666667,2.56
1-RUR-4520-4225648,3,0.0491803278,61,0,0,0,28,1,2,2,1,1,5,1,1,70,1,53,18,432000,40000.0,1.0,0.3057692,0.310694,0.018013729324275914,1,203.73377049180328,5,2,1,27572.239999999998,0.33962264150943394,1.1111111111111112
1-RUR-0130-4748741,6,0.09836065570000001,61,1,1,0,32,1,2,5,2,1,20,1,1,84,1,15,84,150000,24684.0,1.0,0.34439077120562106,0.16783503484038245,0.05070307793314818,1,67.91540983606558,3,2,0,20541.16,5.6,1.97472
1-RUR-0000-3533838,3,0.125,24,0,8,0,27,0,0,2,0,1,127,1,1,50,1,11,19,150000,30000.0,0.0,0.5523037694013303,0.2643553333333333,0.034352786775149795,1,330.44416666666666,12,2,0,-7930.659999999998,1.7272727272727273,2.4
1-RUR-0000-3233055,14,0.38888888880000005,36,1,10,0,23,0,0,2,0,1,76,1,1,30,1,3,4,85000,21666.0,0.0,0.5523149097352898,0.1569366749746146,0.3645661658600127,1,94.44972222222222,6,1,0,-3400.19,1.3333333333333333,3.058729411764706
1-RUR-0000-3187738,18,0.29508196719999996,61,0,10,0,24,1,2,2,0,1,14,1,1,15,1,13,8,200000,34500.0,1.0,0.4954160958763251,0.17397014492753626,0.2574872361901809,1,98.39295081967214,8,1,0,28498.03,0.6153846153846154,2.07
1-RUR-4520-3696239,2,0.0327868852,61,0,0,0,30,1,2,2,1,1,39,1,1,76,1,10,19,250000,73000.0,1.0,0.2704597222222222,0.09852041095890413,0.007850388459806665,1,117.90147540983607,1,2,0,65808.01,1.9,3.504
1-RUR-0000-4779447,6,0.09836065570000001,61,1,6,0,51,0,2,5,0,1,366,1,1,56,1,43,38,202000,28800.0,1.0,0.3188830808445281,0.20177534722222226,0.048630444497251075,1,95.2644262295082,5,4,0,22988.87,0.8837209302325582,1.7108910891089109
1-RUR-0000-3796486,2,0.0327868852,61,0,3,0,27,0,2,5,1,1,245,1,1,61,1,16,26,250000,70000.0,0.0,0.3033666666666667,0.10274271428571427,0.009184588943979154,1,117.90147540983607,6,2,0,-7191.989999999999,1.625,3.36
1-RUR-4020-4036301,4,0.1666666666,24,0,2,0,46,0,2,2,0,1,141,1,1,11,1,15,4,70000,36000.0,0.0,0.6134653333333333,0.102805,0.07035259394814546,1,154.2075,4,3,0,-3700.9799999999996,0.26666666666666666,6.171428571428572
1-RUR-4500-4705478,3,0.0491803278,61,1,0,0,42,0,2,5,1,1,236,1,1,78,1,111,36,340000,90000.0,0.0,0.5861013333333334,0.10433811111111113,0.054535096389807906,1,153.94147540983607,2,3,0,-9390.430000000002,0.32432432432432434,3.176470588235294
1-RUR-4500-3670369,6,0.1621621621,37,0,8,0,23,0,2,2,0,1,26,1,1,29,1,3,15,150000,40000.0,1.0,0.4837706611570248,0.14712325,0.08465555855854016,1,159.05216216216218,10,1,0,34115.07,5.0,3.2
1-RUR-0000-3342863,1,0.0163934426,61,0,0,0,23,0,2,2,0,1,77,1,1,28,1,32,0,302000,25000.0,1.0,0.0,0.3475172,0.0,1,142.42508196721312,12,1,1,16312.07,0.0,0.9933774834437086
1-RUR-4520-4030959,6,0.5,12,1,12,0,23,0,3,2,0,1,85,1,1,18,1,8,13,40000,30000.0,1.0,0.7882512886597938,0.12607933333333335,0.44059317864723974,1,315.1983333333333,8,1,0,26217.62,1.625,9.0
1-RUR-4520-4225648,8,0.1311475409,61,0,7,0,28,1,2,2,1,1,5,1,1,70,1,53,18,432000,40000.0,1.0,0.3197023532809629,0.310694,0.06911610404002613,1,203.73377049180328,5,2,0,27572.239999999998,0.33962264150943394,1.1111111111111112
1-RUR-0000-4059362,7,0.1147540983,61,0,0,0,48,0,2,2,0,1,77,1,1,31,1,7,20,120000,15717.0,1.0,0.3125639013030797,0.2196449704142012,0.057035243299123274,1,56.5927868852459,1,3,0,12264.84,2.857142857142857,1.5717
1-RUR-0000-4153477,4,0.0655737704,61,0,0,0,29,1,2,2,0,1,73,1,1,55,1,6,13,300000,30000.0,0.0,0.3061496687721461,0.2876796666666667,0.027217391662015995,1,141.48180327868852,4,2,0,-8630.390000000001,2.1666666666666665,1.2
1-RUR-0420-4252089,5,0.08196721309999999,61,0,3,0,28,1,2,2,0,1,36,1,1,57,1,84,0,250000,90000.0,0.0,0.31055320451422863,0.079911,0.037473286100356204,1,117.90147540983607,6,2,0,-7191.99,0.0,4.32
1-RUR-0000-3670089,10,0.5882352941,17,1,8,0,53,0,2,5,0,1,379,1,1,85,1,22,36,35000,25000.0,1.0,0.7527454129326958,0.0979576,0.7495083881428826,1,144.05529411764707,8,4,0,22551.06,1.6363636363636365,8.571428571428571
1-RUR-0000-4003062,8,0.1311475409,61,1,4,0,44,1,2,3,0,1,64,1,1,59,1,103,8,500000,62000.0,1.0,0.3126759079057007,0.23199967741935484,0.05708039637639606,1,235.80295081967213,2,3,0,47616.020000000004,0.07766990291262135,1.488
1-RUR-6570-4207345,2,0.0327868852,61,1,0,0,25,1,2,2,0,2,2,1,1,38,1,14,4,350000,35000.0,0.0,0.2934973655413202,0.2876797142857143,0.008516576670499888,1,165.062131147541,2,1,0,-10068.79,0.2857142857142857,1.2
1-RUR-4510-3272316,14,0.2857142857,49,0,9,0,45,1,2,5,1,1,148,1,1,0,1,70,47,350000,70000.0,1.0,0.4343111612876245,0.16300914285714285,0.22634124943076828,1,232.87020408163264,7,3,0,58589.36,0.6714285714285714,2.4
1-RUR-4500-4162872,4,0.0655737704,61,0,0,0,26,0,2,4,0,1,122,1,1,44,1,6,15,283000,16000.0,1.0,0.3046630081300813,0.508833125,0.02720350668886167,1,133.4644262295082,2,1,1,7858.67,2.5,0.6784452296819788
1-RUR-0000-3396088,14,0.22950819670000003,61,0,2,0,34,1,2,5,1,1,47,1,1,47,1,60,24,136000,20000.0,0.4,0.3409962067789288,0.195622,0.1471407011558212,1,64.1383606557377,3,2,0,4087.5600000000004,0.4,1.7647058823529411
1-RUR-0000-3292879,6,0.09836065570000001,61,0,2,0,26,0,2,2,0,1,117,1,1,63,1,12,1,500000,50000.0,0.16,0.3060224327770846,0.2876796,0.04672126183336704,1,235.80295081967213,10,1,0,-6383.98,0.08333333333333333,1.2
1-RUR-0000-3292879,11,0.18032786879999999,61,0,6,0,26,0,2,2,0,1,117,1,1,63,1,12,1,500000,50000.0,0.16,0.3326061333019018,0.2876796,0.10612482331038604,1,235.80295081967213,10,1,0,-6383.98,0.08333333333333333,1.2
1-RUR-4520-4337195,7,0.1428571428,49,1,21,0,41,1,2,3,1,1,5,1,1,47,1,19,30,250000,42135.0,1.0,0.4086590555979355,0.19343681025275897,0.08758027266855525,1,166.33591836734695,5,3,0,33984.54,1.5789473684210527,2.02248
1-RUR-4520-4337195,8,0.1632653061,49,1,25,0,41,1,2,3,1,1,5,1,1,47,1,19,30,250000,42135.0,1.0,0.4079414387031408,0.19343681025275897,0.08758027266855525,1,166.33591836734695,5,3,0,33984.54,1.5789473684210527,2.02248
1-RUR-0000-3423380,15,0.2459016393,61,0,23,0,40,0,2,5,1,1,157,1,1,19,1,18,36,650000,50000.0,0.0,0.34942282743592407,0.37398359999999997,0.16411228784295834,1,306.5439344262295,9,3,1,-18699.18,2.0,0.9230769230769231
1-RUR-0000-3299172,14,0.3783783783,37,0,29,0,38,1,2,2,1,1,143,1,1,42,1,110,60,250000,45000.0,0.0,0.5495170218453127,0.2179602222222222,0.39271413300119146,1,265.08675675675676,16,2,0,-9808.21,0.5454545454545454,2.16
1-RUR-0000-4257156,7,0.1428571428,49,0,19,0,33,0,2,5,2,1,178,1,1,55,1,14,14,500000,80000.0,0.0,0.4323147053253186,0.196913,0.08942437572224751,1,321.490612244898,6,2,0,-15753.04,1.0,1.92
1-RUR-3630-4618268,6,0.09836065570000001,61,0,34,1,36,0,2,5,2,1,132,1,1,64,1,25,84,126000,20000.0,0.0,0.3163430967820814,0.181238,0.048668016758435136,1,59.42229508196721,7,2,0,-3624.76,3.36,1.9047619047619047
1-RUR-4500-3095169,10,0.16393442619999998,61,0,28,0,42,1,2,4,1,1,396,1,1,97,1,120,120,100000,30675.95,1.0,0.4615734234234234,0.09782842911140488,0.11416801675976099,1,49.19639344262295,10,3,0,27674.97,1.0,3.6811140000000004
1-RUR-3630-4618268,7,0.1147540983,61,0,34,1,36,0,2,5,2,1,132,1,1,64,1,25,84,126000,20000.0,0.0,0.31751478680064443,0.181238,0.05903506939308654,1,59.42229508196721,7,2,0,-3624.76,3.36,1.9047619047619047
1-RUR-4520-3947064,7,0.1147540983,61,0,30,1,28,0,2,3,0,1,58,1,1,84,1,12,48,750000,70000.0,0.0,0.34001528892845856,0.29591685714285715,0.0599763746126944,1,339.5767213114754,7,2,0,-20714.18,4.0,1.12
1-RUR-0000-4266891,7,0.1147540983,61,0,22,0,45,1,3,2,0,1,137,1,1,5,1,345,0,150000,25000.0,1.0,0.3398278641881639,0.16571360000000002,0.05017225968751258,1,67.91540983606558,6,3,0,20857.16,0.0,2.0
1-RUR-4520-4650539,6,0.09836065570000001,61,0,18,0,23,0,0,3,0,1,96,1,1,32,1,26,4,250000,27571.0,1.0,0.35039922059661743,0.2504345145261325,0.05139739335034887,1,113.1922950819672,6,1,0,20666.27,0.15384615384615385,1.323408
1-RUR-0000-3570333,10,0.16393442619999998,61,1,20,0,29,1,2,3,1,1,9,1,1,93,1,14,48,200000,31500.0,0.0,0.3247239455767633,0.1826536507936508,0.08136089051799511,1,94.3211475409836,3,2,0,-5753.59,3.4285714285714284,1.89
1-RUR-0000-3506163,1,0.0163934426,61,0,0,0,42,1,2,3,1,1,63,1,1,75,1,237,20,286000,42000.0,1.0,0.0,0.18807166666666664,0.0,1,129.49196721311475,8,3,1,34100.990000000005,0.08438818565400844,1.7622377622377623
1-RUR-0000-3611076,13,0.5416666666,24,1,29,0,35,1,2,3,1,1,90,1,1,60,1,37,6,80000,25000.0,1.0,0.6818642913394206,0.1691876,0.6679186481018983,1,176.23708333333332,7,2,0,20770.31,0.16216216216216217,3.75
1-RUR-0000-4072830,7,0.41176470579999996,17,1,41,1,38,1,2,3,0,1,364,1,1,57,1,47,2,44000,18000.0,0.0,0.708843263890634,0.17103722222222226,0.4579882345711938,1,181.09823529411764,7,2,0,-3078.6700000000005,0.0425531914893617,4.909090909090909
1-RUR-0000-3611076,11,0.4583333333,24,0,29,0,35,1,2,3,1,1,90,1,1,60,1,37,6,80000,25000.0,1.0,0.6650170205025595,0.1691876,0.47036795038978535,1,176.23708333333332,7,2,0,20770.31,0.16216216216216217,3.75
1-RUR-4500-4063533,5,0.1351351351,37,1,17,0,27,0,2,2,1,1,108,1,1,60,1,16,36,200000,80000.0,1.0,0.4977270178077763,0.098082125,0.08602260121635617,1,212.06945945945944,5,2,0,72153.43,2.25,4.8
1-RUR-0000-4746775,1,0.0192307692,52,0,0,0,44,1,2,3,1,1,49,1,1,60,1,19,36,130000,50000.0,1.0,0.0,0.08179220000000001,0.0,1,78.64634615384615,3,3,1,45910.39,1.894736842105263,4.615384615384615
1-RUR-0000-4213478,2,0.054054054000000004,37,0,0,0,49,1,2,5,0,1,312,1,1,40,1,160,66,200000,31302.0,1.0,0.4485553448926128,0.25067311992843905,0.017917226330281668,1,212.06945945945944,1,3,0,23455.43,0.4125,1.87812
1-RUR-0000-3506163,10,0.16393442619999998,61,0,14,0,42,1,2,3,1,1,63,1,1,75,1,237,20,286000,42000.0,1.0,0.34131227874264725,0.18807166666666664,0.09053162687249693,1,129.49196721311475,8,3,0,34100.990000000005,0.08438818565400844,1.7622377622377623
1-RUR-0000-3393053,1,0.0163934426,61,0,0,0,50,1,2,3,0,1,50,1,1,60,1,117,116,161000,15159.0,1.0,0.0,0.3055373045715417,0.0,1,75.92852459016395,3,4,1,10527.359999999999,0.9914529914529915,1.1298633540372671
1-RUR-4520-4337195,4,0.081632653,49,0,0,0,41,1,2,3,1,1,5,1,1,47,1,19,30,250000,42135.0,1.0,0.3971374233128834,0.19343681025275897,0.04040954847931867,1,166.33591836734695,5,3,0,33984.54,1.5789473684210527,2.02248
1-RUR-0000-3920500,2,0.0327868852,61,1,8,0,36,1,0,4,1,1,14,1,1,41,1,87,14,250000,29500.0,1.0,0.28156617630407016,0.2437962711864407,0.008526608381090093,1,117.90147540983607,3,2,0,22308.01,0.16091954022988506,1.416
1-RUR-4500-3295141,10,0.16393442619999998,61,0,0,0,50,0,2,3,0,1,135,1,1,61,1,98,96,500000,61000.0,1.0,0.3290774673264626,0.2358029508196721,0.09315843731164881,1,235.80295081967213,2,4,0,46616.020000000004,0.9795918367346939,1.464
1-RUR-5240-5317035,4,0.1081081081,37,0,0,0,36,1,2,3,1,1,29,1,1,64,1,57,3,200000,44815.0,1.0,0.4894700139183449,0.19293919446613852,0.06332725198755801,1,233.69108108108108,2,2,0,36168.43,0.05263157894736842,2.6889
1-RUR-0000-4257156,1,0.0204081632,49,0,0,0,33,0,2,5,2,1,178,1,1,55,1,14,14,500000,80000.0,0.0,0.0,0.196913,0.0,1,321.490612244898,6,2,1,-15753.04,1.0,1.92
1-RUR-4500-4417061,3,0.0491803278,61,0,8,0,25,0,2,2,0,1,232,1,1,40,1,7,13,360000,52000.0,1.0,0.3240711538461539,0.1912078846153846,0.01908139322866444,1,162.99688524590164,2,1,0,42057.19,1.8571428571428572,1.7333333333333334
1-RUR-0000-3151276,11,0.2894736842,38,0,0,0,50,1,3,3,0,1,123,1,1,60,1,104,156,300000,35000.0,1.0,0.6790979902783637,0.344492,0.29902718012155116,1,317.29526315789474,5,4,0,22942.78,1.5,1.4
1-RUR-0000-3533838,2,0.0833333333,24,0,0,0,27,0,0,2,0,1,127,1,1,50,1,11,19,150000,30000.0,0.0,0.0,0.2643553333333333,0.0,1,330.44416666666666,12,2,1,-7930.659999999998,1.7272727272727273,2.4
1-RUR-0000-3572163,10,0.16393442619999998,61,0,0,0,50,1,3,3,0,1,10,1,1,57,1,337,24,150000,18000.0,1.0,0.3584331291561481,0.2301577777777778,0.097826435397086,1,67.91540983606558,4,4,0,13857.16,0.0712166172106825,1.44
1-RUR-4500-4531289,7,0.1147540983,61,0,14,0,24,0,2,2,0,1,102,1,1,36,1,17,23,315000,33096.0,1.0,0.3388394144144144,0.2628704375151075,0.05015566805595754,1,142.6222950819672,6,1,0,24396.04,1.3529411764705883,1.2608
1-RUR-4500-4531289,8,0.1311475409,61,0,14,0,24,0,2,2,0,1,102,1,1,36,1,17,23,315000,33096.0,1.0,0.35356826126111124,0.2628704375151075,0.07385489902439885,1,142.6222950819672,6,1,0,24396.04,1.3529411764705883,1.2608
1-RUR-2200-3615776,3,0.0491803278,61,1,8,0,32,0,2,3,0,1,142,1,1,8,1,27,60,600000,60000.0,1.0,0.2599942857142857,0.2876796666666667,0.00918336680121772,1,282.96360655737703,3,2,1,42739.22,2.2222222222222223,1.2
